Id,Date,SMA_5,Volatility_20d,MACD,Open,RSI_14,Lag1_Close,Volume,SMA_20,Return_5d,BB_Lower,BB_Upper,BB_Width,Volatility_5d,High,Return_2d,Low,EMA_26,EMA_12,Return_1d,Close,Target_Return,Target_Direction
1321,2005-01-25,259.7964,0.008984,1.495385,258.9783,59.7566,258.9783,447674.0,260.8036,-0.005288,251.7242,269.883,0.069627,0.005383,261.6174,0.007894,259.8997,259.6825,261.1779,0.006936,260.7745,-0.00065,0
1322,2005-01-26,259.674,0.00897,1.338916,260.7745,53.5025,260.7745,706467.0,260.9063,-0.002343,251.8879,269.9247,0.069131,0.005192,260.7711,0.006281,260.4505,259.7508,261.0897,-0.00065,260.605,0.006388,1
1323,2005-01-27,260.2719,0.008762,1.333864,260.605,53.5962,260.605,464892.0,261.2117,0.011529,252.4602,269.9633,0.067007,0.004129,263.9547,0.005734,257.5718,259.9374,261.2713,0.006388,262.2697,0.001051,1
1324,2005-01-28,261.0345,0.008654,1.336692,262.2697,54.1521,262.2697,369868.0,261.441,0.014739,252.8087,270.0733,0.066037,0.003473,263.06,0.007445,262.0092,260.1306,261.4673,0.001051,262.5453,-0.024349,0
1325,2005-01-31,260.4694,0.010026,0.813713,262.5453,37.6135,262.5453,829236.0,261.4928,-0.010911,253.0089,269.9766,0.064888,0.012852,257.9502,-0.023324,255.031,259.8359,260.6496,-0.024349,256.1526,-0.011529,0
1326,2005-02-01,258.9544,0.010365,0.159108,256.1526,22.5052,256.1526,576335.0,261.3893,-0.029049,252.5431,270.2355,0.067686,0.012236,253.4025,-0.035598,253.0005,259.3443,259.5034,-0.011529,253.1993,-0.001576,0
1327,2005-02-02,257.3934,0.010368,-0.387405,253.1993,16.1569,253.1993,418018.0,261.2643,-0.029949,251.9953,270.5333,0.070955,0.012145,253.6364,-0.013087,251.4833,258.8596,258.4721,-0.001576,252.8002,-0.014891,0
1328,2005-02-03,254.7466,0.010261,-1.11146,252.8002,13.7664,252.8002,301553.0,260.7722,-0.050459,250.0401,271.5042,0.08231,0.010307,250.9386,-0.016443,246.9038,258.1319,257.0204,-0.014891,249.0359,0.007827,1
1329,2005-02-04,252.4346,0.010333,-1.510583,249.0359,22.3696,249.0359,389562.0,260.2967,-0.044031,248.7047,271.8888,0.089068,0.012399,251.6493,-0.00718,250.2991,257.6025,256.0919,0.007827,250.9851,0.019716,1
1330,2005-07-02,252.3908,0.0114,-1.411333,250.9851,38.8747,250.9851,560381.0,260.0697,-0.000856,248.3156,271.8239,0.090392,0.014204,251.6493,0.027697,255.1668,257.4788,256.0675,0.019716,255.9334,0.015715,1
1331,2005-02-08,253.742,0.011723,-0.996642,255.9334,47.9697,255.9334,299486.0,259.9058,0.026683,248.2464,271.5653,0.08972,0.013943,260.6197,0.035741,259.5484,257.6623,256.6657,0.015715,259.9554,-0.002448,0
1332,2005-02-09,255.0458,0.010889,-0.71115,259.9554,50.065,259.9554,238750.0,259.4744,0.025786,248.4465,270.5022,0.085001,0.014056,260.177,0.013229,258.2823,257.785,257.0739,-0.002448,259.3191,0.019202,1
1333,2005-02-10,258.0983,0.011695,-0.082158,259.3191,58.1388,259.3191,347988.0,259.1942,0.061286,249.0311,269.3572,0.078421,0.009372,266.2148,0.016706,262.7435,258.2675,258.1853,0.019202,264.2984,0.002113,1
1334,2005-02-11,260.8726,0.011695,0.456135,264.2984,58.5175,264.2984,431660.0,258.9369,0.05527,249.7082,268.1656,0.071282,0.01031,267.7655,0.021355,262.7275,258.7556,259.2117,0.002113,264.8569,-0.004001,0
1335,2005-02-14,262.4454,0.011182,0.788147,264.8569,54.4753,264.8569,874707.0,258.8448,0.030726,249.8643,267.8253,0.069389,0.010666,266.2853,-0.001896,261.9941,259.1291,259.9172,-0.004001,263.7973,-0.007462,0
1336,2005-02-15,262.8201,0.01091,0.88226,263.7973,51.7202,263.7973,247701.0,258.8282,0.007207,249.8723,267.7841,0.069203,0.010487,262.3828,-0.011433,261.198,259.329,260.2113,-0.007462,261.8288,-0.003566,0
1337,2005-02-16,263.1353,0.010909,0.871453,261.8288,48.0273,261.8288,495525.0,258.8121,0.006077,249.8732,267.7511,0.069077,0.010603,263.1715,-0.011002,258.9408,259.445,260.3165,-0.003566,260.8951,-0.004642,0
1338,2005-02-17,262.2124,0.010828,0.756452,260.8951,46.0012,260.8951,385083.0,258.8323,-0.017459,249.8871,267.7775,0.06912,0.003492,267.0043,-0.008191,253.1586,259.4627,260.2192,-0.004642,259.6841,0.002388,1
1339,2005-02-18,261.3019,0.010825,0.707199,259.6841,56.9186,259.6841,394758.0,258.9109,-0.017189,249.9418,267.88,0.069284,0.003603,261.3711,-0.002265,259.6563,259.5251,260.2323,0.002388,260.3042,0.002264,1
1340,2005-02-21,260.7211,0.010833,0.707557,260.3042,63.9188,260.3042,955206.0,259.0067,-0.011008,249.9937,268.0196,0.069596,0.004373,261.0092,0.004657,260.7656,259.6264,260.334,0.002264,260.8934,0.000277,1
1341,2005-02-22,260.5485,0.010724,0.705529,260.8934,64.948,260.8934,460747.0,259.0162,-0.003297,249.995,268.0375,0.069658,0.003279,262.3702,0.002541,259.8576,259.7256,260.4312,0.000277,260.9656,0.00576,1
1342,2005-02-23,260.8632,0.010796,0.8158,260.9656,76.8106,260.9656,280189.0,259.0162,0.006031,249.9812,268.2376,0.070458,0.003818,263.1014,0.006038,261.026,259.9288,260.7446,0.00576,262.4686,0.015356,1
1343,2005-02-24,262.2262,0.011235,1.214407,262.4686,76.8106,262.4686,689949.0,259.3209,0.026243,249.7017,268.9401,0.074188,0.006005,266.5641,0.021203,266.4,260.4155,261.6299,0.015356,266.499,0.012276,1
1344,2005-02-25,264.1194,0.011522,1.773846,266.499,77.179,266.499,665051.0,259.6821,0.036366,249.0624,270.3019,0.08179,0.006455,269.997,0.02782,269.4865,261.1085,262.8823,0.012276,269.7705,-0.0183,0
1345,2005-02-28,264.9075,0.010871,1.798113,269.7705,59.2494,269.7705,268180.0,260.1162,0.015103,249.3947,270.8377,0.082436,0.013299,265.993,-0.006249,264.0024,261.3844,263.1825,-0.0183,264.8336,-0.031434,0
1346,2005-03-01,264.0161,0.012874,1.132556,264.8336,45.8746,264.8336,243660.0,260.2817,-0.017077,249.9134,270.65,0.07967,0.02055,257.3408,-0.049159,255.8156,261.0233,262.1558,-0.031434,256.509,0.012082,1
1347,2005-03-02,263.444,0.013106,0.845422,256.509,42.712,256.509,543214.0,260.2817,-0.010899,250.8586,270.3856,0.074925,0.021421,263.8405,-0.019732,257.2542,260.9184,261.7638,0.012082,259.6081,-0.01684,0
1348,2005-03-03,261.1915,0.01324,0.262088,259.6081,36.635,259.6081,435180.0,260.9321,-0.042261,252.4018,269.4624,0.065384,0.019665,257.0949,-0.004961,251.9515,260.4975,260.7596,-0.01684,255.2364,-0.00259,0
1349,2005-04-03,258.1524,0.013175,-0.250668,255.2364,37.0452,255.2364,349657.0,261.1116,-0.056327,253.3458,268.8774,0.059483,0.01664,254.9659,-0.019386,254.1948,260.0588,259.8082,-0.00259,254.5752,-0.014399,0
1350,2005-03-07,255.3676,0.012799,-0.941964,254.5752,35.3591,254.5752,750240.0,260.8604,-0.052577,252.1249,269.5959,0.066975,0.016325,254.9659,-0.016952,248.8451,259.3811,258.4392,-0.014399,250.9095,-0.022214,0
1351,2005-03-08,253.133,0.013014,-0.941964,250.9095,31.4463,250.9095,329015.0,260.1294,-0.043559,248.9658,271.2931,0.085832,0.013698,246.439,-0.036294,244.7488,258.3407,256.4232,-0.022214,245.3358,0.007085,1
1352,2005-03-09,250.6262,0.013201,-2.521254,245.3358,35.1497,245.3358,546222.0,259.5172,-0.048281,246.9158,272.1185,0.097114,0.011852,250.0597,-0.015287,244.1995,257.5061,254.9849,0.007085,247.0739,0.009851,1
1353,2005-03-10,249.4804,0.012548,-2.771414,247.0739,37.8065,247.0739,795974.0,258.7776,-0.022444,245.6334,271.9219,0.101587,0.013744,252.9415,0.017005,246.3528,256.9137,254.1423,0.009851,249.5078,-0.007001,0
1354,2005-11-03,248.1176,0.012525,-3.075164,249.5078,35.5462,249.5078,373410.0,257.9228,-0.026767,244.2311,271.6146,0.106169,0.013736,249.4148,0.002781,245.8075,256.2357,253.1605,-0.007001,247.7611,-0.031887,0
1355,2005-03-14,245.9079,0.01407,-3.908319,247.7611,35.5462,247.7611,177273.0,256.726,-0.044035,241.1424,272.3096,0.121403,0.018141,244.0712,-0.038664,236.133,255.0227,251.1144,-0.031887,239.8608,-0.006622,0
1356,2005-03-15,244.4952,0.014062,-4.643241,239.8608,27.3199,239.8608,361662.0,255.5482,-0.02879,238.1351,272.9613,0.136281,0.016534,238.3861,-0.038297,238.1131,253.782,249.1387,-0.006622,238.2725,0.005188,1
1357,2005-03-16,242.9822,0.014231,-5.067514,238.2725,23.3022,238.2725,486329.0,254.4789,-0.03062,235.8631,273.0946,0.146305,0.016185,240.6954,-0.001468,238.8236,252.7247,247.6572,0.005188,239.5086,-0.018226,0
1358,2005-03-17,240.1093,0.014575,-5.690406,239.5086,16.4736,239.5086,486329.0,253.2518,-0.057572,232.9242,273.5794,0.160533,0.013992,236.5146,-0.013133,233.842,251.4224,245.732,-0.018226,235.1432,0.002551,1
1359,2005-03-18,237.7057,0.014579,-6.065718,235.1432,19.2521,235.1432,340925.0,252.0238,-0.048506,230.5546,273.493,0.170375,0.015379,236.4949,-0.015721,235.166,250.2609,244.1952,0.002551,235.7432,4.5e-05,1
1360,2005-03-21,236.8843,0.014531,-6.289791,235.7432,23.3846,235.7432,1047112.0,250.7668,-0.017122,228.5533,272.9804,0.177165,0.009371,238.6322,0.002597,232.3452,249.1864,242.8966,4.5e-05,235.7539,0.007565,1
1361,2005-03-22,236.7372,0.014758,-6.251398,235.7539,20.7092,235.7539,231096.0,249.5954,-0.003085,227.1764,272.0144,0.179643,0.010262,238.8655,0.007611,236.6792,248.3235,242.0721,0.007565,237.5373,0.001746,1
1362,2005-03-23,236.426,0.014637,-6.116988,237.5373,24.3696,237.5373,480254.0,248.3696,-0.006499,226.235,270.5041,0.178239,0.009887,240.483,0.009324,237.0519,247.5552,241.4382,0.001746,237.9521,-0.011949,0
1363,2005-03-24,236.419,0.013915,-6.168796,237.9521,22.8883,237.9521,392549.0,246.8001,-0.000147,225.6484,267.9517,0.171407,0.007238,235.3204,-0.010224,234.9587,246.6333,240.4645,-0.011949,235.1087,0.015431,1
1364,2005-03-25,237.0178,0.014151,-5.84967,235.1087,33.0287,235.1087,867651.0,245.2484,0.012698,226.8131,263.6836,0.15034,0.010102,238.0627,0.003297,239.1228,246.0483,240.1987,0.015431,238.7368,-0.001758,0
1365,2005-03-28,237.5304,0.013875,-5.566453,238.7368,38.5723,238.7368,211753.0,243.9225,0.010873,227.7418,260.1033,0.132671,0.010246,239.8451,0.013647,236.5053,245.4756,239.9092,-0.001758,238.3171,-0.000106,0
1366,2005-03-29,237.6813,0.012448,-5.283137,238.3171,34.8564,238.3171,547335.0,243.9225,0.003177,227.7917,258.2317,0.125261,0.009808,239.3283,-0.001863,237.5072,244.9435,239.6604,-0.000106,238.2919,-0.011454,0
1367,2005-03-30,237.2034,0.011992,-5.218687,238.2919,26.1956,238.2919,547335.0,241.8094,-0.010042,228.4208,255.1981,0.110737,0.011134,237.142,-0.011559,230.9042,244.2486,239.0299,-0.011454,235.5625,-0.005332,0
1368,2005-03-31,237.043,0.011654,-5.218687,235.5625,26.6418,235.5625,950335.0,240.7629,-0.003412,228.5751,252.9507,0.101243,0.009985,236.694,-0.016725,233.077,243.5122,238.3032,-0.005332,234.3064,-0.01085,0
1369,2005-04-01,235.6484,0.01174,-5.344713,234.3064,32.7309,234.3064,292353.0,239.6224,-0.029206,228.6703,250.5745,0.091411,0.005158,236.694,-0.016125,229.8607,242.6419,237.2972,-0.01085,231.7642,-0.001939,0
1370,2005-04-04,234.248,0.011522,-5.42604,231.7642,34.4024,231.7642,544519.0,238.6426,-0.029383,228.4634,248.8218,0.085309,0.005122,232.7621,-0.012768,229.5121,241.8029,236.3769,-0.001939,231.3148,0.022043,1
1371,2005-04-05,233.8723,0.012075,-5.021175,231.3148,44.0861,231.3148,290949.0,238.1965,-0.007882,228.4809,247.9121,0.081576,0.013745,240.9378,0.020061,233.9796,241.4037,236.3825,0.022043,236.4137,-0.016902,0
1372,2005-06-04,233.2434,0.012337,-4.965505,236.4137,44.7176,236.4137,486032.0,237.4637,-0.01335,228.3769,246.5506,0.076532,0.014898,232.8467,0.004769,232.1122,240.7381,235.7726,-0.016902,232.4179,-0.01989,0
1373,2005-04-07,231.9411,0.0125,-5.234079,232.4179,36.6729,232.4179,367808.0,236.3781,-0.02779,228.208,244.5482,0.069127,0.01686,228.5172,-0.036456,227.135,239.7793,234.5453,-0.01989,227.795,0.01895,1
1374,2005-04-08,232.0106,0.013528,-5.040492,227.795,36.6729,227.795,364902.0,235.5956,0.0015,229.2139,241.9773,0.054175,0.019552,233.7505,-0.001317,229.7392,239.2114,234.1709,0.01895,232.1118,-0.002396,0
1375,2005-04-11,232.0588,0.011719,-4.875749,232.1118,36.6729,232.1118,163780.0,235.1804,0.001041,228.887,241.4737,0.053519,0.019567,233.3434,0.016509,226.6882,238.6443,233.7685,-0.002396,231.5556,-0.008158,0
1376,2005-04-12,230.7094,0.011758,-4.841804,231.5556,37.9476,231.5556,544319.0,234.7501,-0.028539,228.1763,241.3238,0.056006,0.015423,229.6811,-0.010535,229.657,237.9793,233.1375,-0.008158,229.6666,0.013429,1
1377,2005-04-13,230.7759,0.012153,-4.513998,229.6666,46.5939,229.6666,257527.0,234.7501,0.001432,228.1826,240.6417,0.053151,0.015864,234.6943,0.005162,231.179,237.592,233.078,0.013429,232.7508,-0.007365,0
1378,2005-04-14,231.4243,0.011589,-4.342469,232.7508,46.5939,232.7508,253130.0,234.2068,0.014231,227.8103,240.6034,0.054623,0.012492,231.9635,0.005965,230.1549,237.1064,232.7639,-0.007365,231.0366,0.023516,1
1379,2005-04-15,232.2958,0.011589,-3.725189,231.0366,47.5506,231.0366,203283.0,234.2432,0.018775,227.8017,240.6846,0.054998,0.014031,236.549,0.015978,236.3149,237.0592,233.334,0.023516,236.4697,0.008818,1
1380,2005-04-18,233.6957,0.012938,-3.032777,236.4697,50.3305,236.4697,260921.0,234.3832,0.030227,227.6868,241.0797,0.057141,0.013684,239.6636,0.032541,237.8659,237.17,234.1372,0.008818,238.5548,-0.005892,0
1381,2005-04-19,235.1922,0.01291,-2.567844,238.5548,52.0635,238.5548,568206.0,234.3638,0.032581,227.7037,241.0239,0.056836,0.013122,237.1952,0.002874,237.1048,237.1685,234.6006,-0.005892,237.1493,0.027797,1
1382,2005-04-20,237.3904,0.014332,-1.648457,237.1493,60.7741,237.1493,554369.0,234.6533,0.04722,226.9198,242.3868,0.065914,0.016224,246.9989,0.021742,241.9852,237.6553,236.0069,0.027797,243.7414,-0.007366,0
1383,2005-04-21,239.5722,0.014144,-1.052576,243.7414,61.8288,243.7414,616525.0,234.9951,0.047219,226.6006,243.3897,0.071444,0.016225,245.6074,0.020226,238.2957,237.9732,236.9206,-0.007366,241.946,0.009634,1
1384,2005-04-22,241.1337,0.013902,-0.387786,241.946,64.428,241.946,264741.0,235.2721,0.047219,226.0345,244.5098,0.078527,0.01427,244.7975,0.002197,243.9852,238.4401,238.0523,0.009634,244.2768,0.004017,1
1385,2005-04-25,242.4743,0.013896,0.215755,244.2768,60.8381,244.2768,492569.0,235.6192,0.028099,225.4276,245.8108,0.086509,0.014245,245.5374,0.013689,245.0854,238.9451,239.1609,0.004017,245.2581,0.016778,1
1386,2005-04-26,244.919,0.014299,1.014407,245.2581,70.7167,245.2581,325236.0,236.1732,0.051544,224.3033,248.0432,0.100519,0.013229,251.2378,0.020862,247.7565,239.7176,240.732,0.016778,249.3729,0.020111,1
1387,2005-04-27,247.0484,0.014434,2.028636,249.3729,82.1845,249.3729,713091.0,237.1145,0.04368,222.7293,251.4998,0.121336,0.010913,255.8801,0.037226,252.9948,240.8043,242.8329,0.020111,254.388,0.000642,1
1388,2005-04-28,249.5694,0.014434,2.81316,254.388,80.1931,254.388,547439.0,238.1267,0.052099,221.8489,254.4046,0.136716,0.008237,256.3164,0.020765,253.7277,241.8226,244.6357,0.000642,254.5512,-0.009211,0
1389,2005-04-29,251.1553,0.014206,3.208709,254.5512,76.5105,254.5512,318615.0,239.1489,0.032462,222.0088,256.2889,0.143342,0.012023,253.0215,-0.008576,251.856,242.5917,245.8004,-0.009211,252.2064,0.006051,1
1390,2005-05-02,252.8502,0.014133,3.603795,252.2064,81.1853,252.2064,744365.0,239.1489,0.034554,222.3715,258.168,0.148985,0.011954,256.1187,-0.003216,249.6387,243.417,247.0208,0.006051,253.7326,-0.008266,0
1391,2005-05-03,253.3027,0.013799,3.704957,253.7326,75.1133,253.7326,570159.0,241.0308,0.009072,222.5383,259.5234,0.153445,0.012013,252.1111,-0.002265,251.1813,244.0258,247.7307,-0.008266,251.6353,0.025935,1
1392,2005-05-04,254.0574,0.013837,4.262599,251.6353,75.1133,251.6353,221128.0,242.318,0.014833,222.7947,261.8413,0.161138,0.014291,258.8743,0.017455,257.5303,245.0728,249.3354,0.025935,258.1615,0.00196,1
1393,2005-05-05,254.8807,0.012541,4.691289,258.1615,79.6099,258.1615,191805.0,243.8616,0.016171,224.2913,263.432,0.160504,0.014248,263.0024,0.027946,254.9971,246.0799,250.7711,0.00196,258.6675,-0.004355,0
1394,2005-06-05,255.9476,0.0124,4.883833,258.6675,75.9906,258.6675,225518.0,245.1331,0.021152,225.473,264.7933,0.160404,0.013317,259.4224,-0.002403,254.9232,246.9288,251.8127,-0.004355,257.541,0.002568,1
1395,2005-05-09,256.8415,0.012287,5.031791,257.541,79.4193,257.541,1009121.0,246.4654,0.017616,227.0697,265.8612,0.157391,0.013292,259.9104,-0.001798,257.3936,247.7639,252.7957,0.002568,258.2024,-0.016595,0
1396,2005-05-10,257.298,0.012911,4.74856,258.2024,65.2002,258.2024,266270.0,247.678,0.00907,229.7257,265.6303,0.144965,0.015486,254.119,-0.014069,253.5877,248.2197,252.9683,-0.016595,253.9176,-0.011931,0
1397,2005-05-11,255.8433,0.013291,4.230865,253.9176,62.8818,253.9176,1130386.0,248.5849,-0.028174,232.0294,265.1403,0.133197,0.008461,252.8363,-0.028328,248.5405,248.4174,252.6483,-0.011931,250.888,0.01548,1
1398,2005-05-12,255.0642,0.013259,4.086873,250.888,64.4715,250.888,259455.0,249.7716,-0.01506,235.2327,264.3106,0.116418,0.012639,254.8889,0.003364,254.7028,248.8881,252.975,0.01548,254.7719,-0.008006,0
1399,2005-05-13,254.1024,0.012806,3.764778,254.7719,60.0138,254.7719,245995.0,250.5847,-0.018672,237.4245,263.745,0.105036,0.012843,253.2393,0.007351,252.3932,249.1728,252.9376,-0.008006,252.7322,-0.012868,0
1400,2005-05-16,252.3579,0.013234,3.210085,252.7322,50.1469,252.7322,686922.0,251.131,-0.033781,239.2262,263.0359,0.09481,0.012816,249.6856,-0.020771,249.0927,249.1956,252.4057,-0.012868,249.48,0.007024,1
1401,2005-05-17,251.8209,0.013127,2.878699,249.48,45.2466,249.48,702753.0,251.8352,-0.010575,241.9112,261.7591,0.078813,0.012647,252.8327,-0.005935,249.4368,249.3465,252.2252,0.007024,251.2323,0.015292,1
1402,2005-05-18,252.6581,0.012143,2.892739,251.2323,50.7092,251.2323,584149.0,252.4018,0.016686,243.1525,261.6511,0.07329,0.013184,256.4692,0.022424,253.337,249.7707,252.6635,0.015292,255.0742,0.009339,1
1403,2005-05-19,253.1951,0.012014,3.060809,255.0742,57.1119,255.0742,620359.0,253.1773,0.010537,245.0915,261.2632,0.063875,0.012009,260.6433,0.024775,254.3681,250.3401,253.4009,0.009339,257.4565,0.012869,1
1404,2005-05-20,254.8026,0.012127,3.421913,257.4565,59.0925,257.4565,296318.0,254.002,0.031803,246.3878,261.6161,0.059954,0.011194,261.4505,0.022329,260.1605,251.1126,254.5345,0.012869,260.7697,-0.009254,0
1405,2005-05-23,256.5779,0.012447,3.47334,260.7697,58.6143,260.7697,670984.0,254.6569,0.035581,248.0187,261.2951,0.052135,0.009655,259.4647,0.003497,256.9051,251.6492,255.1226,-0.009254,258.3567,-0.01752,0
1406,2005-05-24,257.0975,0.012761,3.112973,258.3567,44.1492,258.3567,498818.0,254.6569,0.010341,248.7054,261.0541,0.048449,0.014631,255.6024,-0.026611,252.8583,251.8108,254.9238,-0.01752,253.8304,0.019338,1
1407,2005-05-25,257.8304,0.012701,3.18672,253.8304,50.0861,253.8304,368561.0,254.6569,0.014367,248.6936,261.501,0.050206,0.015618,262.0456,0.001479,255.4796,252.324,255.5107,0.019338,258.7389,-0.00382,0
1408,2005-05-26,257.8892,0.012745,3.129339,258.7389,50.2537,258.7389,463846.0,255.2573,0.001142,248.752,261.7626,0.050971,0.01538,258.5712,0.015444,257.0057,252.7259,255.8553,-0.00382,257.7505,-0.002918,0
1409,2005-05-27,257.135,0.012564,2.988725,257.7505,48.5448,257.7505,751873.0,255.2573,-0.014462,249.1128,261.8809,0.049974,0.013688,258.6248,-0.006727,254.9511,253.0424,256.0311,-0.002918,256.9984,0.017117,1
1410,2005-05-30,257.7431,0.013032,3.195411,256.9984,59.0156,256.9984,538167.0,255.8801,0.011769,249.0382,262.722,0.053478,0.01555,262.8659,0.014149,260.6497,253.6613,256.8567,0.017117,261.3973,0.007272,1
1411,2005-05-31,259.6367,0.012877,3.472572,261.3973,65.3769,261.3973,150406.0,256.4633,0.0373,249.1714,263.7552,0.056865,0.010831,265.8877,0.024513,260.365,254.3752,257.8477,0.007272,263.2983,0.006,1
1412,2005-06-01,260.8645,0.01167,3.776163,263.2983,63.2802,263.2983,690805.0,256.7991,0.023727,248.6139,264.9842,0.063748,0.00856,265.5768,0.013316,264.0802,255.1531,258.9293,0.006,264.878,0.027897,1
1413,2005-06-02,263.7678,0.013095,4.560438,264.878,72.5062,264.878,664851.0,257.4791,0.056321,246.7699,268.1882,0.083185,0.011784,272.9178,0.034064,271.4815,256.4208,260.9813,0.027897,272.2672,-0.007839,0
1414,2005-06-03,266.3948,0.013216,4.952678,272.2672,74.4235,272.2672,366028.0,258.1087,0.051108,245.9956,270.2217,0.09386,0.013347,270.181,0.019839,270.0543,257.4366,262.3892,-0.007839,270.133,0.011999,1
1415,2005-06-06,268.7902,0.013387,5.46212,270.133,75.2936,270.133,469007.0,258.8673,0.045819,244.9618,272.7728,0.107433,0.012861,274.5162,0.004067,271.5518,258.6171,264.0793,0.011999,273.3744,0.000957,1
1416,2005-06-07,270.8577,0.01259,5.819876,273.3744,73.0926,273.3744,468068.0,259.8532,0.039262,244.6864,275.0199,0.116733,0.01338,273.7304,0.012968,273.5857,259.7296,265.5495,0.000957,273.636,0.003629,1
1417,2005-06-08,272.8079,0.012034,6.113052,273.636,72.1291,273.636,164434.0,261.0402,0.036813,245.1299,276.9506,0.1219,0.013502,275.9654,0.004589,273.967,260.8333,266.9463,0.003629,274.6289,0.019686,1
1418,2005-06-09,274.3615,0.012268,6.704365,274.6289,73.5557,274.6289,361915.0,262.3034,0.028531,244.5803,280.0265,0.135134,0.010552,280.4233,0.023386,279.5363,262.2557,268.96,0.019686,280.0353,0.006658,1
1419,2005-06-10,276.7149,0.012268,7.239981,280.0353,79.1772,280.0353,368985.0,263.7618,0.043559,244.612,282.9116,0.145205,0.007439,284.0045,0.026476,280.3463,263.7108,270.9508,0.006658,281.8998,0.007045,1
1420,2005-06-13,278.8171,0.011078,7.735536,281.8998,89.7509,281.8998,408659.0,265.4821,0.03845,245.568,285.3961,0.150022,0.007197,284.1513,0.01375,283.4353,265.2052,272.9408,0.007045,283.8857,0.013845,1
1421,2005-06-14,281.6532,0.011198,8.349181,283.8857,89.4787,283.8857,340127.0,267.3113,0.051822,246.2222,288.4003,0.157786,0.006499,288.8704,0.020988,285.7883,266.8801,275.2293,0.013845,287.8162,-0.00435,0
1422,2005-06-15,284.0402,0.011282,8.349181,287.8162,88.8425,287.8162,616257.0,268.8858,0.04346,246.9581,290.8134,0.1631,0.009004,287.0844,0.009435,286.0633,268.3382,276.9731,-0.00435,286.5641,-0.010282,0
1423,2005-06-16,284.7567,0.011808,8.525359,286.5641,83.88,286.5641,295208.0,270.1938,0.012793,248.0171,292.3705,0.164154,0.009707,282.8073,-0.014587,284.0779,269.47,277.9954,-0.010282,283.6178,-0.012842,0
1424,2005-06-17,284.3719,0.012287,8.051811,283.6178,74.1099,283.6178,697347.0,271.1541,-0.006826,249.0324,293.2758,0.163167,0.011426,284.0262,-0.022992,278.7417,270.2482,278.3,-0.012842,279.9755,-0.024237,0
1425,2005-06-20,282.2327,0.01351,7.047722,279.9755,61.3923,279.9755,601914.0,271.8958,-0.037677,250.6015,293.1901,0.156636,0.013981,273.7192,-0.036768,272.7779,270.4661,277.5138,-0.024237,273.1897,0.026489,1
1426,2005-06-21,280.7546,0.013596,6.75799,273.1897,65.8429,273.1897,873452.0,273.2256,-0.025676,253.4111,293.04,0.145041,0.019049,290.3636,0.001609,276.218,271.2039,277.9619,0.026489,280.4261,-0.013568,0
1427,2005-06-22,278.7661,0.01377,6.150457,280.4261,54.7863,280.4261,1052732.0,273.2256,-0.034697,255.4785,292.7608,0.136007,0.019407,278.4332,0.012561,274.9977,271.6052,277.7556,-0.013568,276.6213,-0.002546,0
1428,2005-06-23,277.2259,0.013737,5.548193,276.6213,56.5644,276.6213,1056239.0,275.028,-0.027152,258.0489,292.0071,0.123472,0.019378,276.2005,-0.01608,275.7347,271.9245,277.4727,-0.002546,275.9169,-0.003244,0
1429,2005-06-24,276.2352,0.013745,4.941701,275.9169,51.9749,275.9169,244553.0,275.9292,-0.017693,261.2175,290.6409,0.106634,0.018919,276.1938,-0.005782,274.1721,272.154,277.0957,-0.003244,275.0218,0.00412,1
1430,2005-06-27,276.8282,0.013369,4.500592,275.0218,52.9577,275.0218,525493.0,276.667,0.010854,263.6403,289.6937,0.094169,0.014953,277.0072,0.000862,275.4866,272.4503,276.9509,0.00412,276.1548,0.010571,1
1431,2005-06-28,276.5578,0.013447,4.336576,276.1548,54.9938,276.1548,309003.0,276.667,-0.004822,266.0248,288.8869,0.082399,0.00902,280.2601,0.014734,278.2412,272.941,277.2775,0.010571,279.074,0.011141,1
1432,2005-06-29,277.6701,0.013556,4.40667,279.074,52.5442,279.074,2281057.0,278.3211,0.020106,268.3755,288.2667,0.071469,0.006883,285.4458,0.021829,279.3765,273.6256,278.0322,0.011141,282.1831,-0.007083,0
1433,2005-06-30,278.5236,0.012418,4.251933,282.1831,47.9744,282.1831,601412.0,278.7169,0.015466,269.1634,288.2705,0.068554,0.008146,280.3119,0.003979,280.0343,274.1114,278.3633,-0.007083,280.1844,-0.001866,0
1434,2005-07-01,279.4516,0.012252,4.040545,280.1844,44.8336,280.1844,898207.0,279.1934,0.016871,270.5337,287.8531,0.062034,0.007897,281.6855,-0.008935,274.7086,274.5225,278.5631,-0.001866,279.6617,0.003805,1
1435,2005-07-04,280.3658,0.012028,3.913779,279.6617,40.6741,279.6617,550006.0,279.561,0.016553,271.3276,287.7943,0.058902,0.007891,283.8649,0.001933,278.5866,274.9821,278.8958,0.003805,280.7259,-0.002891,0
1436,2005-07-05,280.5339,0.012067,3.705119,280.7259,41.151,280.7259,118453.0,279.8749,0.003011,272.1284,287.6214,0.055357,0.007048,280.381,0.000904,279.3987,275.3474,279.0525,-0.002891,279.9144,0.0207,1
1437,2005-06-07,281.239,0.012827,3.705119,279.9144,52.5863,279.9144,118453.0,280.4289,0.003011,272.6773,288.1804,0.055284,0.010873,287.7432,0.017749,283.6881,276.1149,280.0765,0.0207,285.7086,0.006444,1
